original_pundex,topic_id,question_id,question_text,answer_type,correct_answer,alternative_answer_1
3,11,28130,"In 1,000,000, what is the value of the digit in the millions place?",text_input,1000000,"1,000,000"
3,11,28131,"Write the number one less than 1,000,000 in numerals.",text_input,999999,"999,999"
3,11,28132,"Which is smaller: 515,151 or 515,515?",text_input,515151,"515,151"
3,11,28133,"Order from greatest to least: 500100, 510000, 501000, 150000.",text_input,"510000, 501000, 500100, 150000",
3,11,28134,"Is 901,000 > 900,999?",text_input,Yes,yes
3,11,28135,"In 456,789, which digit has a value of 50,000?",text_input,5,Five
3,11,28136,"What is the word for the number 999,000?",text_input,Nine hundred and ninety-nine thousand,
3,11,28137,Write the numeral for one million.,text_input,1000000,"1,000,000"
3,11,28138,"Which is the smallest number? 99,999 or 100,000",text_input,99999,"99,999"
4,11,28139,I am a 6-digit number. My hundred thousands digit is 4. My hundreds digit is double my hundred thousands digit. The rest of my digits are 0. What number am I?,text_input,400800,"400,800"
4,11,28140,What is the smallest 6-digit number you can create where the digits sum to 3?,text_input,100002,"100,002"
4,11,28141,What is the largest 6-digit number where the sum of its digits is 50?,text_input,999995,"999,995"
4,11,28142,"A company profit was £458,123 one year and £458,132 the next. Identify the error: ""The profit was lower in the second year because 2 is smaller than 3.""",text_input,The logic is flawed,The reasoning is wrong
4,11,28143,"Which is smaller: 1,000,000 - 100 or 999,000 + 901?",text_input,"1,000,000 - 100",999900
4,11,28144,What is the largest 6-digit number with no repeated digits?,text_input,987654,"987,654"
4,11,28145,"In the number 818,181, what is the total value of all the 1s?",text_input,101010,"101,010"
4,11,28146,"Which is greater: a quarter of a million, or 25,000 x 9?",text_input,A quarter of a million,250000
4,11,28147,What is the largest 6-digit even number with no repeated digits?,text_input,987654,"987,654"
4,11,28148,What is the smallest 6-digit odd number with no repeated digits?,text_input,102345,"102,345"
4,11,28149,A number has a 5 in the hundred thousands place and the hundreds place. All other digits are 1. Write this number in words.,text_input,"Five hundred and eleven thousand, five hundred and eleven",
4,11,28150,"What is one hundred thousand more than 899,999?",text_input,999999,"999,999"
4,11,28151,"Is half a million equal to 500,000?",text_input,Yes,yes
4,11,28152,"A report shows a figure of 999,500. For a headline, this is rounded. Write the number the headline would use in words.",text_input,One million,one million
4,11,28153,"I have 6 counters: one 100,000, two 10,000s, and three 10s. What is my number?",text_input,120030,"120,030"
4,11,28154,"Create a 6-digit number where the ten thousands digit is the sum of the tens and ones digits, and is also an 8.",text_input,181235,
4,11,28155,The number of people at a concert was one hundred thousand. Write this in numerals.,text_input,100000,"100,000"
4,11,28156,"The number 450,000 is written as ""Four hundred and fifty thousand"". Is this correct?",text_input,Yes,yes
4,11,28157,"Which is smaller: 1,000,000 or 999,990?",text_input,999990,"999,990"
4,11,28158,"Write the number one greater than 999,999.",text_input,1000000,"1,000,000"
4,11,28159,"In the number 585,858, what is the value of the second 8?",text_input,8000,"8,000"
4,11,28160,"In 246,810, what number is in the ten thousands place?",text_input,4,Four
4,11,28161,What is one hundred less than one hundred thousand?,text_input,99900,"99,900"
4,11,28162,Which is smaller: 2 hundreds of thousands or 21 ten thousands?,text_input,2 hundreds of thousands,200000
4,11,28163,"Find the error in this statement: 40,000 + 5,000 + 6 = 40,506",text_input,The addition is wrong,The sum is 45006
1,23,28164,"Write the number 12,345 in numerals.",text_input,"12,345",12345
1,23,28165,"What is the value of the digit 4 in the number 24,567?",text_input,4000,4 thousand
1,23,28166,"Write ""nine thousand, eight hundred and seventy-six"" in numerals.",text_input,"9,876",9876
1,23,28167,"Which is larger: 15,000 or 14,999?",text_input,"15,000",15000
1,23,28168,"In the number 81,234, what is the value of the 8?",text_input,"80,000",8 ten thousands
1,23,28169,"Write 7,500 in words.",text_input,"seven thousand, five hundred",
1,23,28170,"Which number is smaller: 99,999 or 100,000?",text_input,"99,999",99999
1,23,28171,"What is the value of the 6 in 45,612?",text_input,600,6 hundred
1,23,28172,"Write ""ten thousand and one"" in numerals.",text_input,"10,001",10001
1,23,28173,"Order these numbers from smallest to largest: 23,456; 23,546; 23,465",text_input,"23,456; 23,465; 23,546",
1,23,28174,"What is the value of the 2 in 28,901?",text_input,"20,000",2 ten thousands
1,23,28175,"Write 5,020 in words.",text_input,five thousand and twenty,
1,23,28176,"What is the value of the 5 in 12,345?",text_input,5,5 units
1,23,28177,"Which is smaller: 54,321 or 45,321?",text_input,"45,321",45321
1,23,28178,"Write ""eight thousand and nine"" in numerals.",text_input,"8,009",8009
1,23,28179,"In the number 67,890, which digit is in the thousands place?",text_input,7,
1,23,28180,"Compare 88,800 and 88,080. Which is larger?",text_input,"88,800",88800
1,23,28181,"What is the value of the 3 in 90,321?",text_input,300,3 hundred
1,23,28182,"Write 1,111 in words.",text_input,"one thousand, one hundred and eleven",
1,23,28183,"Order from largest to smallest: 75,100; 71,500; 75,010",text_input,"75,100; 75,010; 71,500",
1,23,28184,"In 49,876, what is the value of the 9?",text_input,9000,9 thousand
1,23,28185,"Write ""two thousand, three hundred"" in numerals.",text_input,"2,300",2300
1,23,28186,"Which is smaller: 10,000 or 9,999?",text_input,"9,999",9999
1,23,28187,"What is the value of the 0 in 50,211?",text_input,0 thousands,0
1,23,28188,"Write 4,004 in words.",text_input,four thousand and four,
2,23,28189,"Write the number 123,456 in numerals.",text_input,"123,456",123456
2,23,28190,"What is the value of the digit 3 in the number 345,678?",text_input,"300,000",3 hundred thousands
2,23,28191,"Write ""ninety-five thousand, two hundred and ten"" in numerals.",text_input,"95,210",95210
2,23,28192,"Which is larger: 450,000 or 449,999?",text_input,"450,000",450000
2,23,28193,"In the number 281,234, what is the value of the 2 in the hundred thousands place?",text_input,"200,000",2 hundred thousands
2,23,28194,"Write 75,000 in words.",text_input,seventy-five thousand,
2,23,28195,"Which number is smaller: 100,000 or 99,999?",text_input,"99,999",99999
2,23,28196,"What is the value of the 6 in 456,123?",text_input,6000,6 thousands
2,23,28197,"Write ""one hundred thousand and one"" in numerals.",text_input,"100,001",100001
2,23,28198,"Order these numbers from smallest to largest: 89,999; 90,001; 89,990",text_input,"89,990; 89,999; 90,001",
2,23,28199,"What is the value of the 4 in 480,901?",text_input,"400,000",4 hundred thousands
2,23,28200,"Write 250,000 in words.",text_input,two hundred fifty thousand,two hundred and fifty thousand
2,23,28201,"In 123,456, what is the value of the digit in the tens place?",text_input,50,
2,23,28202,"Which is smaller: 354,321 or 345,321?",text_input,"345,321",345321
2,23,28203,"Write ""eighty-nine thousand and ninety-eight"" in numerals.",text_input,"89,098",89098
2,23,28204,"In the number 167,890, which digit is in the hundred thousands place?",text_input,1,
2,23,28205,"Compare 488,800 and 488,080. Which is larger?",text_input,"488,800",488800
2,23,28206,"What is the value of the 3 in 290,321?",text_input,300,3 hundreds
2,23,28207,"Write 11,111 in words.",text_input,"eleven thousand, one hundred and eleven",
2,23,28208,"Order from largest to smallest: 95,100; 91,500; 95,010",text_input,"95,100; 95,010; 91,500",
2,23,28209,"In 349,876, what is the value of the 9?",text_input,9000,9 thousands
2,23,28210,"Write ""twenty-two thousand, three hundred and fifty"" in numerals.",text_input,"22,350",22350
2,23,28211,"Which is smaller: 101,000 or 110,000?",text_input,"101,000",101000
2,23,28212,"What is the value of the 0 in 509,211?",text_input,0 ten thousands,0
2,23,28213,"Write 64,008 in words.",text_input,sixty-four thousand and eight,
3,23,28214,"Write the number nine hundred and five thousand, and twenty in numerals.",text_input,"905,020",905020
3,23,28215,"What is the value of the 0 in the number 205,199?",text_input,0 ten thousands,0
3,23,28216,"Write 800,040 in words.",text_input,eight hundred thousand and forty,
3,23,28217,"Which is smaller: 989,999 or 990,000?",text_input,"989,999",989999
3,23,28218,"Order these numbers from smallest to largest: 750,000; 705,000; 750,005",text_input,"705,000; 750,000; 750,005",
3,23,28219,"In the number 1,000,000, what is the value of the 1?",text_input,1 million,"1,000,000"
3,23,28220,"Write ""one million"" in numerals.",text_input,"1,000,000",1000000
3,23,28221,"A population is 602,080. What is the value of the 2 in this number?",text_input,2000,2 thousands
3,23,28222,"Write ""five hundred and fifty thousand, five hundred"" in numerals.",text_input,"550,500",550500
3,23,28223,"A house costs £708,050. What is the value of the 8 in this price?",text_input,8000,8 thousands
3,23,28224,"Compare 999,999 and 1,000,000. Which is larger?",text_input,"1,000,000",1000000
3,23,28225,"Write 202,020 in words.",text_input,two hundred and two thousand and twenty,
3,23,28226,"What is the value of the 6 in 567,890?",text_input,"60,000",6 ten thousands
3,23,28227,"Order from largest to smallest: 808,000; 880,000; 808,080",text_input,"880,000; 808,080; 808,000",
3,23,28228,"Write ""three hundred thousand, three hundred and three"" in numerals.",text_input,"300,303",300303
3,23,28229,"In 606,606, what is the value of the first digit 6?",text_input,"600,000",6 hundred thousands
3,23,28230,"Find the missing number in the sequence: 500,000; 600,000; __; 800,000",text_input,"700,000",700000
3,23,28231,"Write 999,000 in words.",text_input,nine hundred and ninety-nine thousand,
3,23,28232,"What is the value of the 7 in 700,007?",text_input,"700,000",7 hundred thousands
3,23,28233,"Order these from smallest to largest: 405,000; 450,000; 405,005",text_input,"405,000; 405,005; 450,000",
3,23,28234,"Write ""six hundred and nine thousand, and fifty"" in numerals.",text_input,"609,050",609050
3,23,28235,"In the number 234,098, what is the value of the 0?",text_input,0 hundreds,0
3,23,28236,"Which is smaller: 250,000 or 205,000?",text_input,"205,000",205000
3,23,28237,"Write 500,010 in words.",text_input,five hundred thousand and ten,
3,23,28238,"What is the value of the final digit 5 in the number 555,555?",text_input,5,5 units
4,23,28239,"Create the largest possible number using these six digits: 4, 1, 8, 0, 5, 2.",text_input,"854,210",854210
4,23,28240,"Tom wrote 405,012 as ""four hundred and five thousand and twelve"". Is he correct?",text_input,Yes,yes
4,23,28241,"Using the digits 1, 2, 3, 4, 5, 6 once each, make the smallest possible number where 5 is in the thousands place.",text_input,"125,346",125346
4,23,28242,What is the difference between eight hundred thousand and eighty thousand?,text_input,"720,000",720000
4,23,28243,A number has 6 digits. The hundred thousands digit is 4. All other digits are 2. What is the number in words?,text_input,"four hundred and twenty-two thousand, two hundred and twenty-two",
4,23,28244,"Identify the error: ""One million, fifty thousand"" is written as 1,50,000.",text_input,Incorrect comma placement,"It should be 1,050,000"
4,23,28245,"Which is closer to 500,000: the number 499,990 or 500,005?",text_input,"500,005",
4,23,28246,Generate a 6-digit number where the value of the thousands digit is 20 times the value of the hundreds digit.,text_input,"140,200","280,400"
4,23,28247,Generate a 6-digit number where the value of the thousands digit (e.g. 4000) is 20 times the value of the hundreds digit (e.g. 200).,text_input,"104,200","326,300"
4,23,28248,What number is 100 less than one million?,text_input,"999,900",999900
4,23,28249,"The number 250,500 is given. What is the product of the value of the 2 and the value of the 5 in the thousands place?",text_input,"1,000,000,000",
4,23,28250,"Create the smallest 6-digit number using the digits 0, 1, 2, 3, 4, 5 without repeats.",text_input,"102,345",102345
4,23,28251,"Identify the error in this written number: ""five hundred thousand and ten"". The numeral was 500,100.",text_input,"It should be 500,010",
4,23,28252,"What is the sum of the values of the digit 7 in the number 707,070?",text_input,"707,070",
4,23,28253,A number has a 5 in the hundred thousands place and a 5 in the hundreds place. All other digits are zero. Write this number.,text_input,"500,500",500500
4,23,28254,"Find the number that is halfway between 150,000 and 200,000.",text_input,"175,000",175000
4,23,28255,"I have 12 hundred thousands, 5 thousands, and 3 tens. What number am I?",text_input,"1,205,030",1205030
4,23,28256,"A population is 987,654. A newspaper rounds it and reports ""just under 1 million"". Is this a reasonable description?",text_input,Yes,yes
4,23,28257,"Create the largest odd number using the digits 8, 4, 1, 9, 2, 5 once each.",text_input,"985,421",985421
